seed,numerRuns,rounds,outcome
835997482458992359,5,27,loss
8178297829602530462,1,18,loss
8178297829602530462,2,18,loss
8178297829602530462,3,18,loss
8178297829602530462,4,18,loss
8178297829602530462,5,18,loss
2663998300077891602,1,29,loss
2663998300077891602,2,29,loss
2663998300077891602,3,29,loss
2663998300077891602,4,29,loss
2663998300077891602,5,29,loss
1719484522314810380,1,92,loss
1719484522314810380,2,92,loss
1719484522314810380,3,92,loss
1719484522314810380,4,92,loss
1719484522314810380,5,92,loss
6996503582538527334,1,47,loss
6996503582538527334,2,47,loss
6996503582538527334,3,47,loss
6996503582538527334,4,47,loss
6996503582538527334,5,47,loss
6442393718548217096,1,59,loss
6442393718548217096,2,59,loss
6442393718548217096,3,59,loss
6442393718548217096,4,59,loss
6442393718548217096,5,59,loss
5192597909009322949,1,60,loss
5192597909009322949,2,60,loss
5192597909009322949,3,60,loss
5192597909009322949,4,60,loss
5192597909009322949,5,60,loss
8192930600607713464,1,29,loss
8192930600607713464,2,29,loss
8192930600607713464,3,29,loss
8192930600607713464,4,29,loss
8192930600607713464,5,29,loss
7374229866895746068,1,32,win
7374229866895746068,2,32,win
7374229866895746068,3,32,win
7374229866895746068,4,32,win
7374229866895746068,5,32,win
1657894292231633222,1,42,loss
1657894292231633222,2,42,loss
1657894292231633222,3,42,loss
1657894292231633222,4,42,loss
1657894292231633222,5,42,loss
4041709802796270791,1,26,win
4041709802796270791,2,26,win
4041709802796270791,3,26,win
4041709802796270791,4,26,win
4041709802796270791,5,26,win
1643708811508004203,1,54,loss
1643708811508004203,2,54,loss
1643708811508004203,3,54,loss
1643708811508004203,4,54,loss
1643708811508004203,5,54,loss
2239522226347272944,1,24,loss
2239522226347272944,2,24,loss
2239522226347272944,3,24,loss
2239522226347272944,4,24,loss
2239522226347272944,5,24,loss
2811639928775366010,1,19,win
2811639928775366010,2,19,win
2811639928775366010,3,19,win
2811639928775366010,4,19,win
2811639928775366010,5,19,win
4067791740611895148,1,33,loss
4067791740611895148,2,33,loss
4067791740611895148,3,33,loss
4067791740611895148,4,33,loss
4067791740611895148,5,33,loss
3896391236810854984,1,24,loss
3896391236810854984,2,24,loss
3896391236810854984,3,24,loss
3896391236810854984,4,24,loss
3896391236810854984,5,24,loss
6782291626217329934,1,60,loss
6782291626217329934,2,60,loss
6782291626217329934,3,60,loss
6782291626217329934,4,60,loss
6782291626217329934,5,60,loss
6086703412627839420,1,44,win
6086703412627839420,2,44,win
6086703412627839420,3,44,win
6086703412627839420,4,44,win
6086703412627839420,5,44,win
5761823137976337291,1,76,win
5761823137976337291,2,76,win
5761823137976337291,3,76,win
5761823137976337291,4,76,win
5761823137976337291,5,76,win
3955825152398314234,1,30,loss
3955825152398314234,2,30,loss
3955825152398314234,3,30,loss
3955825152398314234,4,30,loss
3955825152398314234,5,30,loss
5047054700991921826,1,30,loss
5047054700991921826,2,30,loss
5047054700991921826,3,30,loss
5047054700991921826,4,30,loss
5047054700991921826,5,30,loss
4462953832244213312,1,16,win
4462953832244213312,2,16,win
4462953832244213312,3,16,win
4462953832244213312,4,16,win
4462953832244213312,5,16,win
844057076644793902,1,47,win
844057076644793902,2,47,win
844057076644793902,3,47,win
844057076644793902,4,47,win
844057076644793902,5,47,win
9183757664434219984,1,31,loss
9183757664434219984,2,31,loss
9183757664434219984,3,31,loss
9183757664434219984,4,31,loss
9183757664434219984,5,31,loss
1213807110760464587,1,72,win
1213807110760464587,2,72,win
1213807110760464587,3,72,win
1213807110760464587,4,72,win
1213807110760464587,5,72,win
1184381250784330283,1,25,loss
1184381250784330283,2,25,loss
1184381250784330283,3,25,loss
1184381250784330283,4,25,loss
1184381250784330283,5,25,loss
3501936507549721031,1,17,loss
3501936507549721031,2,17,loss
3501936507549721031,3,17,loss
3501936507549721031,4,17,loss
3501936507549721031,5,17,loss
3727469079499943858,1,29,loss
3727469079499943858,2,29,loss
3727469079499943858,3,29,loss
3727469079499943858,4,29,loss
3727469079499943858,5,29,loss
4450119367717740728,1,22,loss
4450119367717740728,2,22,loss
4450119367717740728,3,22,loss
4450119367717740728,4,22,loss
4450119367717740728,5,22,loss
2194920730748659577,1,47,loss
2194920730748659577,2,47,loss
2194920730748659577,3,47,loss
2194920730748659577,4,47,loss
2194920730748659577,5,47,loss
5542526988367966953,1,27,loss
5542526988367966953,2,27,loss
5542526988367966953,3,27,loss
5542526988367966953,4,27,loss
5542526988367966953,5,27,loss
4789855351064875504,1,25,loss
4789855351064875504,2,25,loss
4789855351064875504,3,25,loss
4789855351064875504,4,25,loss
4789855351064875504,5,25,loss
3043665332069566149,1,11,loss
3043665332069566149,2,11,loss
3043665332069566149,3,11,loss
3043665332069566149,4,11,loss
3043665332069566149,5,11,loss
8075977957411526317,1,15,loss
8075977957411526317,2,15,loss
8075977957411526317,3,15,loss
8075977957411526317,4,15,loss
8075977957411526317,5,15,loss
4865425154879002508,1,25,loss
4865425154879002508,2,25,loss
4865425154879002508,3,25,loss
4865425154879002508,4,25,loss
4865425154879002508,5,25,loss
53399488944262368,1,28,loss
53399488944262368,2,28,loss
53399488944262368,3,28,loss
53399488944262368,4,28,loss
53399488944262368,5,28,loss
5338362267180912050,1,64,loss
5338362267180912050,2,64,loss
5338362267180912050,3,64,loss
5338362267180912050,4,64,loss
5338362267180912050,5,64,loss
1197502728435069376,1,25,loss
1197502728435069376,2,25,loss
1197502728435069376,3,25,loss
1197502728435069376,4,25,loss
1197502728435069376,5,25,loss
8667521711895435106,1,22,loss
8667521711895435106,2,22,loss
8667521711895435106,3,22,loss
8667521711895435106,4,22,loss
8667521711895435106,5,22,loss
6985518146870828689,1,24,loss
6985518146870828689,2,24,loss
6985518146870828689,3,24,loss
6985518146870828689,4,24,loss
6985518146870828689,5,24,loss
2942460152181890854,1,27,loss
2942460152181890854,2,27,loss
2942460152181890854,3,27,loss
2942460152181890854,4,27,loss
2942460152181890854,5,27,loss
3925658698450818842,1,26,loss
3925658698450818842,2,26,loss
3925658698450818842,3,26,loss
3925658698450818842,4,26,loss
3925658698450818842,5,26,loss
299708087816779700,1,65,loss
299708087816779700,2,65,loss
299708087816779700,3,65,loss
299708087816779700,4,65,loss
299708087816779700,5,65,loss
1110511226258352562,1,29,loss
1110511226258352562,2,29,loss
1110511226258352562,3,29,loss
1110511226258352562,4,29,loss
1110511226258352562,5,29,loss
9005175535506287984,1,31,loss
9005175535506287984,2,31,loss
9005175535506287984,3,31,loss
9005175535506287984,4,31,loss
9005175535506287984,5,31,loss
2402922061571592561,1,41,loss
2402922061571592561,2,41,loss
2402922061571592561,3,41,loss
2402922061571592561,4,41,loss
2402922061571592561,5,41,loss
6134698288351951182,1,62,win
6134698288351951182,2,62,win
6134698288351951182,3,62,win
6134698288351951182,4,62,win
6134698288351951182,5,62,win
4934211159396786671,1,27,win
4934211159396786671,2,27,win
4934211159396786671,3,27,win
4934211159396786671,4,27,win
4934211159396786671,5,27,win
2974282104673304426,1,23,loss
2974282104673304426,2,23,loss
2974282104673304426,3,23,loss
2974282104673304426,4,23,loss
2974282104673304426,5,23,loss
1607318357622981219,1,19,win
1607318357622981219,2,19,win
1607318357622981219,3,19,win
1607318357622981219,4,19,win
1607318357622981219,5,19,win
6347409852828950146,1,14,loss
6347409852828950146,2,14,loss
6347409852828950146,3,14,loss
6347409852828950146,4,14,loss
6347409852828950146,5,14,loss
1374671735915074694,1,56,loss
1374671735915074694,2,56,loss
1374671735915074694,3,56,loss
1374671735915074694,4,56,loss
1374671735915074694,5,56,loss
533403013085367736,1,27,loss
533403013085367736,2,27,loss
533403013085367736,3,27,loss
533403013085367736,4,27,loss
533403013085367736,5,27,loss
9010266948599686850,1,14,loss
9010266948599686850,2,14,loss
9010266948599686850,3,14,loss
9010266948599686850,4,14,loss
9010266948599686850,5,14,loss
5653445049476342714,1,22,loss
5653445049476342714,2,22,loss
5653445049476342714,3,22,loss
5653445049476342714,4,22,loss
5653445049476342714,5,22,loss
8489211882699645711,1,19,win
8489211882699645711,2,19,win
8489211882699645711,3,19,win
8489211882699645711,4,19,win
8489211882699645711,5,19,win
3351937297741626090,1,12,loss
3351937297741626090,2,12,loss
3351937297741626090,3,12,loss
3351937297741626090,4,12,loss
3351937297741626090,5,12,loss
1514379797008620753,1,22,win
1514379797008620753,2,22,win
1514379797008620753,3,22,win
1514379797008620753,4,22,win
1514379797008620753,5,22,win
1647879386168793786,1,112,loss
1647879386168793786,2,112,loss
1647879386168793786,3,112,loss
1647879386168793786,4,112,loss
1647879386168793786,5,112,loss
1855811278348762247,1,34,loss
1855811278348762247,2,34,loss
1855811278348762247,3,34,loss
1855811278348762247,4,34,loss
1855811278348762247,5,34,loss
5556393221031333662,1,31,win
5556393221031333662,2,31,win
5556393221031333662,3,31,win
5556393221031333662,4,31,win
5556393221031333662,5,31,win
8289961968206279531,1,21,loss
8289961968206279531,2,21,loss
8289961968206279531,3,21,loss
8289961968206279531,4,21,loss
8289961968206279531,5,21,loss
6430212992179661849,1,29,loss
6430212992179661849,2,29,loss
6430212992179661849,3,29,loss
6430212992179661849,4,29,loss
6430212992179661849,5,29,loss
6824830273609796409,1,10,loss
6824830273609796409,2,10,loss
6824830273609796409,3,10,loss
6824830273609796409,4,10,loss
6824830273609796409,5,10,loss
869938744846363059,1,23,loss
869938744846363059,2,23,loss
869938744846363059,3,23,loss
869938744846363059,4,23,loss
869938744846363059,5,23,loss
8827865888355201462,1,44,loss
8827865888355201462,2,44,loss
8827865888355201462,3,44,loss
8827865888355201462,4,44,loss
8827865888355201462,5,44,loss
8276868078981876598,1,5,loss
8276868078981876598,2,5,loss
8276868078981876598,3,5,loss
8276868078981876598,4,5,loss
8276868078981876598,5,5,loss
4012208050941666784,1,78,loss
4012208050941666784,2,78,loss
4012208050941666784,3,78,loss
4012208050941666784,4,78,loss
4012208050941666784,5,78,loss
1295639247803996430,1,39,loss
1295639247803996430,2,39,loss
1295639247803996430,3,39,loss
1295639247803996430,4,39,loss
1295639247803996430,5,39,loss
5362693886278641833,1,28,loss
5362693886278641833,2,28,loss
5362693886278641833,3,28,loss
5362693886278641833,4,28,loss
5362693886278641833,5,28,loss
3989593005346998267,1,27,loss
3989593005346998267,2,27,loss
3989593005346998267,3,27,loss
3989593005346998267,4,27,loss
3989593005346998267,5,27,loss
2187565518582296059,1,53,loss
2187565518582296059,2,53,loss
2187565518582296059,3,53,loss
2187565518582296059,4,53,loss
2187565518582296059,5,53,loss
8523531846803729000,1,44,win
8523531846803729000,2,44,win
8523531846803729000,3,44,win
8523531846803729000,4,44,win
8523531846803729000,5,44,win
2373015140207304172,1,39,loss
2373015140207304172,2,39,loss
2373015140207304172,3,39,loss
2373015140207304172,4,39,loss
2373015140207304172,5,39,loss
7028750320397001529,1,55,loss
7028750320397001529,2,55,loss
7028750320397001529,3,55,loss
7028750320397001529,4,55,loss
7028750320397001529,5,55,loss
543774418083091109,1,25,loss
543774418083091109,2,25,loss
543774418083091109,3,25,loss
543774418083091109,4,25,loss
543774418083091109,5,25,loss
2377814199103661108,1,19,loss
2377814199103661108,2,19,loss
2377814199103661108,3,19,loss
2377814199103661108,4,19,loss
2377814199103661108,5,19,loss
433262896718202295,1,49,loss
433262896718202295,2,49,loss
433262896718202295,3,49,loss
433262896718202295,4,49,loss
433262896718202295,5,49,loss
7852704974607553449,1,47,win
7852704974607553449,2,47,win
7852704974607553449,3,47,win
7852704974607553449,4,47,win
7852704974607553449,5,47,win
7530114389723855714,1,25,loss
7530114389723855714,2,25,loss
7530114389723855714,3,25,loss
7530114389723855714,4,25,loss
7530114389723855714,5,25,loss
8001766322798122378,1,36,win
8001766322798122378,2,36,win
8001766322798122378,3,36,win
8001766322798122378,4,36,win
8001766322798122378,5,36,win
8210617454114687073,1,25,win
8210617454114687073,2,25,win
8210617454114687073,3,25,win
8210617454114687073,4,25,win
8210617454114687073,5,25,win
6531765810967151389,1,38,win
6531765810967151389,2,38,win
6531765810967151389,3,38,win
6531765810967151389,4,38,win
6531765810967151389,5,38,win
4730683871748313621,1,41,win
4730683871748313621,2,41,win
4730683871748313621,3,41,win
4730683871748313621,4,41,win
4730683871748313621,5,41,win
5226478696198610579,1,32,win
5226478696198610579,2,32,win
5226478696198610579,3,32,win
5226478696198610579,4,32,win
5226478696198610579,5,32,win
7931727435397808622,1,32,win
7931727435397808622,2,32,win
7931727435397808622,3,32,win
7931727435397808622,4,32,win
7931727435397808622,5,32,win
2847706384578172781,1,22,loss
2847706384578172781,2,22,loss
2847706384578172781,3,22,loss
2847706384578172781,4,22,loss
2847706384578172781,5,22,loss
5277975057533318537,1,25,loss
5277975057533318537,2,25,loss
5277975057533318537,3,25,loss
5277975057533318537,4,25,loss
5277975057533318537,5,25,loss
6284958455786926708,1,45,loss
6284958455786926708,2,45,loss
6284958455786926708,3,45,loss
6284958455786926708,4,45,loss
6284958455786926708,5,45,loss
584114239503793626,1,69,loss
584114239503793626,2,69,loss
584114239503793626,3,69,loss
584114239503793626,4,69,loss
584114239503793626,5,69,loss
5725221703438185156,1,42,loss
5725221703438185156,2,42,loss
5725221703438185156,3,42,loss
5725221703438185156,4,42,loss
5725221703438185156,5,42,loss
37933852245425164,1,25,win
37933852245425164,2,25,win
37933852245425164,3,25,win
37933852245425164,4,25,win
37933852245425164,5,25,win
3562485091456558913,1,30,loss
3562485091456558913,2,30,loss
3562485091456558913,3,30,loss
3562485091456558913,4,30,loss
3562485091456558913,5,30,loss
1433919224808995568,1,56,win
1433919224808995568,2,56,win
1433919224808995568,3,56,win
1433919224808995568,4,56,win
1433919224808995568,5,56,win
1931317965920240671,1,30,loss
1931317965920240671,2,30,loss
1931317965920240671,3,30,loss
1931317965920240671,4,30,loss
1931317965920240671,5,30,loss
4062230698983236119,1,25,loss
4062230698983236119,2,25,loss
4062230698983236119,3,25,loss
4062230698983236119,4,25,loss
4062230698983236119,5,25,loss
368187019960078931,1,14,loss
368187019960078931,2,14,loss
368187019960078931,3,14,loss
368187019960078931,4,14,loss
368187019960078931,5,14,loss
6964403878021044153,1,23,loss
6964403878021044153,2,23,loss
6964403878021044153,3,23,loss
6964403878021044153,4,23,loss
6964403878021044153,5,23,loss
7714146026740732196,1,47,loss
7714146026740732196,2,47,loss
7714146026740732196,3,47,loss
7714146026740732196,4,47,loss
7714146026740732196,5,47,loss
8952971312830536271,1,30,loss
8952971312830536271,2,30,loss
8952971312830536271,3,30,loss
8952971312830536271,4,30,loss
8952971312830536271,5,30,loss
2626194463088384819,1,28,loss
2626194463088384819,2,28,loss
2626194463088384819,3,28,loss
2626194463088384819,4,28,loss
2626194463088384819,5,28,loss
818464827670265058,1,67,win
818464827670265058,2,67,win
818464827670265058,3,67,win
818464827670265058,4,67,win
818464827670265058,5,67,win
3181746450191703881,1,36,loss
3181746450191703881,2,36,loss
3181746450191703881,3,36,loss
3181746450191703881,4,36,loss
3181746450191703881,5,36,loss
1919547072448084438,1,12,loss
1919547072448084438,2,12,loss
1919547072448084438,3,12,loss
1919547072448084438,4,12,loss
1919547072448084438,5,12,loss
8776546472528581851,1,29,loss
8776546472528581851,2,29,loss
8776546472528581851,3,29,loss
8776546472528581851,4,29,loss
8776546472528581851,5,29,loss
4443177148113640034,1,25,loss
4443177148113640034,2,25,loss
4443177148113640034,3,25,loss
4443177148113640034,4,25,loss
4443177148113640034,5,25,loss
6389843877872712670,1,25,loss
6389843877872712670,2,25,loss
6389843877872712670,3,25,loss
6389843877872712670,4,25,loss
6389843877872712670,5,25,loss
3066353240479961931,1,26,win
3066353240479961931,2,26,win
3066353240479961931,3,26,win
3066353240479961931,4,26,win
3066353240479961931,5,26,win
5328911855841336731,1,52,loss
5328911855841336731,2,52,loss
5328911855841336731,3,52,loss
5328911855841336731,4,52,loss
5328911855841336731,5,52,loss
3239470495564311876,1,24,loss
3239470495564311876,2,24,loss
3239470495564311876,3,24,loss
3239470495564311876,4,24,loss
3239470495564311876,5,24,loss
8305945690768497485,1,22,loss
8305945690768497485,2,22,loss
8305945690768497485,3,22,loss
8305945690768497485,4,22,loss
8305945690768497485,5,22,loss
4261576460792815286,1,32,loss
4261576460792815286,2,32,loss
4261576460792815286,3,32,loss
4261576460792815286,4,32,loss
4261576460792815286,5,32,loss
7428792574445686701,1,29,loss
7428792574445686701,2,29,loss
7428792574445686701,3,29,loss
7428792574445686701,4,29,loss
7428792574445686701,5,29,loss
8192417497645813660,1,14,loss
8192417497645813660,2,14,loss
8192417497645813660,3,14,loss
8192417497645813660,4,14,loss
8192417497645813660,5,14,loss
